industry2_name,industry2_code,Unnamed: 0,amount,amplitude,chg,current,current_year_percent,dividend_yield,first_percent,float_market_capital,float_shares,followers,has_follow,income_cagr,issue_date_ts,lot_size,main_net_inflows,market_capital,name,net_profit_cagr,pb,pb_ttm,pcf,pe_ttm,percent,percent5m,ps,roe_ttm,symbol,tick_size,total_percent,total_shares,turnover_rate,type,volume,volume_ratio
化学制品,S2203,98,38129979.0,2.55,-0.1,6.97,1.46,0.8130000000000001,0.0,4821382746,691733536,11607.0,False,-4.758349868162803,904665600000,100,751.0,6589617931,中广核技,,1.164,1.164,6.115942745981381,288.3,-1.41,-0.43,0.9743238250367221,0.403699932852661,SZ000881,0.01,171.73,945425815,0.79,11,5460940.0,1.1
化学制品,S2203,99,94029347.33,3.62,-0.25,16.88,-3.1,1.955,43.99,2218327400,131417500,7592.0,False,1.011917453310862,1530028800000,100,1518449.0,9891469000,彤程新材,-13.37353105214617,4.263,4.263,24.45497242840593,33.93,-1.46,0.42,4.60070657698818,12.8556935285503,SH603650,0.01,-3.22,585987500,4.18,11,5498270.0,1.06
化学制品,S2203,100,9762551.0,2.14,-0.17,11.5,-15.94,0.6960000000000001,44.0,965889692,83990408,2772.0,False,-6.947964574077092,1470931200000,100,0.0,1198736920,达威股份,,1.599,1.599,54.38921745063466,50.145,-1.46,-0.17,3.225220611761441,3.264838234291191,SZ300535,0.01,-12.1,104237993,1.0,11,843155.0,0.89
化学制品,S2203,101,6337805.0,1.9,-0.14,9.31,-12.75,0.0,44.03,680780278,73123553,3139.0,False,-13.57220872334234,1497283200000,100,0.0,1132096000,飞鹿股份,82.20378309441739,2.551,2.551,16.65285835437405,118.567,-1.48,-0.32,2.459165954937624,2.130145156584383,SZ300665,0.01,23.37,121600000,0.93,11,677540.0,0.9500000000000001
化学制品,S2203,102,87905422.48,1.76,-0.13,8.38,-25.51,3.938,45.76,11847079448,1413732631,23718.0,False,-7.13786528205691,1056643200000,100,-14025345.0,12006281950,嘉化能源,-3.184864685143396,1.666,1.666,10.96851037026181,10.62,-1.53,-0.12,2.34051269599729,16.36842916116314,SH600273,0.01,85.5,1432730543,0.74,11,10411720.0,1.23
化学制品,S2203,103,7471386.0,2.5,-0.08,5.13,-18.44,0.0,74.93,1591265871,310188279,17023.0,False,-19.41390378885776,1201795200000,100,-256500.0,2218600746,宏达新材,48.7531930109103,3.147,3.147,,,-1.54,0.0,2.249483482503237,-12.65678355318053,SZ002211,0.01,-62.79,432475779,0.47,11,1446901.0,1.04
化学制品,S2203,104,51102201.0,3.12,-0.09,5.68,-23.35,0.352,42.03,3561059732,626947136,13743.0,False,-17.74350143457674,752688000000,100,-3793691.0,3564388150,广州浪奇,,1.887,1.887,,125.885,-1.56,-0.18,0.320024601498504,1.490783730495804,SZ000523,0.01,277.51,627533125,1.44,11,8997590.0,1.0
化学制品,S2203,105,256211690.0,5.75,-0.27,16.94,53.58,0.797,35.61,6537484800,385920000,15088.0,False,97.18231410586338,1288022400000,100,-4511989.0,8750880209,青松股份,70.05490981000295,2.809,2.809,9.903688484665523,19.213,-1.57,-0.12,2.663472137858452,21.35484370947163,SZ300132,0.01,227.53,516580886,3.84,11,14826900.0,0.66
化学制品,S2203,106,15950044.91,2.09,-0.03,1.88,-10.48,0.0,1020.0,3302014903,1756390906,16175.0,False,-11.92291734439049,753638400000,100,-3084783.0,4466846070,阳煤化工,358.9589829238568,0.866,0.866,26.27130144305066,,-1.57,0.0,0.261995225532612,-14.31891961828245,SH600691,0.01,56.86,2375981952,0.48,11,8490033.0,1.57
化学制品,S2203,107,159699334.0,4.88,-0.1,6.25,23.03,0.0,18.32,2422750575,387640092,18627.0,False,12.25735364572467,1306944000000,100,-4622814.0,3657602638,西陇科学,-46.19135707682977,1.911,1.911,28.37597721962552,72.483,-1.57,-0.48,0.9857943297725411,2.732052662888818,SZ002584,0.01,11.63,585216422,6.63,11,25698153.0,0.63
化学制品,S2203,108,215196859.62,5.33,-1.3,80.8,34.6,0.483,44.01,3312800000,41000000,19292.0,False,10.57526179571373,1563984000000,100,-12109301.0,32400800000,丸美股份,17.7341025526025,11.609,11.609,80.94982025786939,63.095,-1.58,0.37,17.936446552153,23.97158472038945,SH603983,0.01,173.16,401000000,6.4,11,2624729.0,1.01
化学制品,S2203,109,39861044.1,2.39,-0.08,4.94,-6.79,3.239,41.38,13377107372,2707916472,26860.0,False,-6.849713132543189,951840000000,100,-7113952.0,13640112972,中化国际,-68.06937337485981,1.173,1.173,9.64983000752888,59.521,-1.59,-0.2,0.260875265931091,1.874462341976775,SH600500,0.01,248.72,2761156472,0.3,11,7989626.0,0.79
化学制品,S2203,110,8190612.0,3.03,-0.11,6.81,-10.98,1.468,65.81,1272223634,186816980,9065.0,False,-10.89799905463751,1310400000000,100,-730406.0,1582118615,瑞丰高材,7.935004059188877,2.301,2.301,24.41853045258609,24.671,-1.59,-0.15,1.441085817449903,9.773970346776359,SZ300243,0.01,6.32,232322851,0.64,11,1200480.0,1.02
化学制品,S2203,111,11066912.6,3.23,-0.24,14.33,-12.57,1.954,44.02,778126738,54300540,4031.0,False,-5.879425618811995,1507824000000,100,0.0,2059699335,东方材料,-6.808980866925907,3.108,3.108,18.1170783984799,40.611,-1.65,-0.07,5.214143350689624,7.816051730098874,SH603110,0.01,31.64,143733380,1.41,11,767600.0,0.67
化学制品,S2203,112,17983898.97,2.95,-0.32,18.66,-9.72,1.661,206.29,5542020000,297000000,11855.0,False,10.4973001575283,979056000000,100,-1719942.0,5542020000,江山股份,9.059711616773702,2.624,2.624,10.77766751417747,18.052,-1.69,-0.05,1.15111549956193,15.24934169897913,SH600389,0.01,184.19,297000000,0.32,11,960102.0,1.03
化学制品,S2203,113,43258371.7,4.24,-0.08,4.64,8.92,1.358,137.78,2850870288,614411700,9930.0,False,4.182227396817684,1337270400000,100,-5194901.0,2850870288,宏昌电子,59.91107789695902,2.429,2.429,20.94075015002305,32.182,-1.69,0.22,1.801769762945257,7.735384303865521,SH603002,0.01,-7.93,614411700,1.51,11,9286892.0,0.62
化学制品,S2203,114,71193898.0,2.73,-0.13,7.57,33.27,1.321,3.15,5417199002,715614135,24342.0,False,8.750250871132724,1298995200000,100,286087.0,6483841071,辉隆股份,16.27176102387218,1.961,1.961,5.348652213436197,32.448,-1.69,-0.53,0.34534691170064,7.818983630910852,SZ002556,0.01,-2.2,856517975,1.31,11,9340267.0,0.53
化学制品,S2203,115,69278787.0,2.56,-0.04,2.3,-13.53,0.0,85.33,6524081859,2836557330,23221.0,False,-27.82494592192784,1283875200000,100,-7780848.0,7557863807,金正大,-74.75324013154022,0.714,0.714,,,-1.71,0.0,0.697777546421775,-1.192908067253538,SZ002470,0.01,-60.69,3286027742,1.05,11,29918706.0,0.8300000000000001
化学制品,S2203,116,28218163.0,2.42,-0.1,5.68,-20.56,1.408,-7.55,9850681415,1734274897,15564.0,False,-3.697186513972539,1274112000000,100,-2255194.0,10083188557,齐翔腾达,-8.648020841636717,1.3,1.3,8.89803676587556,16.035,-1.73,-0.18,0.364771814329466,8.249970904110414,SZ002408,0.01,28.83,1775209253,0.28,11,4926665.0,1.0
化学制品,S2203,117,67997968.0,3.04,-0.11,6.13,-7.96,2.447,291.96,4463457117,728133298,35605.0,False,15.64522948892586,1203264000000,100,-1299005.0,5603288234,诺普信,-10.03382562735731,2.279,2.279,45.68508896628814,24.426,-1.76,0.16,1.353057660689556,9.81873453643182,SZ002215,0.01,40.12,914076384,1.51,11,11007033.0,0.75
化学制品,S2203,118,92947378.0,5.4,-0.15,8.18,33.22,1.222,47.17,5073521687,620234925,9206.0,False,-2.721998012998761,1297958400000,100,-436654.0,5101866000,凯美特气,-24.48077534692532,5.244,5.244,43.66753856792069,66.934,-1.8,-1.56,10.44237136493897,7.888608925473631,SZ002549,0.01,93.19,623700000,1.82,11,11290607.0,0.67
化学制品,S2203,119,71088652.0,3.02,-0.15,8.14,-0.73,2.457,45.1,3724865245,457600153,18956.0,False,7.043184010487691,1271347200000,100,-1912616.0,5381488155,长青股份,4.850986151172854,1.248,1.248,17.21387047750971,15.373,-1.81,0.0,1.660914003709727,9.220484646511549,SZ002391,0.01,-41.15,661116481,1.89,11,8659752.0,0.76
化学制品,S2203,120,35399280.0,2.74,-0.52,28.28,3.23,1.061,44.01,2087573068,73818001,7620.0,False,0.220797638085623,1482163200000,100,0.0,3733808400,中旗股份,-5.052796608227728,2.794,2.794,13.90860999707817,29.843,-1.81,0.21,2.529597785861526,9.59033551586452,SZ300575,0.01,97.04,132030000,1.69,11,1245988.0,0.71
化学制品,S2203,121,38325.2,2.07,-0.007,0.379,-34.43,0.0,-9.17,92134900,243100000,1269.0,False,-20.27865191891234,714931200000,100,0.0,797907473,华谊B股,,0.313,0.313,0.8566621833785181,49.934,-1.81,0.0,0.023786206099521,0.619393728618834,SH900909,0.001,-93.62,2105296763,0.04,11,101100.0,0.32
化学制品,S2203,122,185387236.0,3.74,-0.72,38.9,7.04,0.643,44.88,9987183199,256739928,33308.0,False,9.174141187545404,1262880000000,100,-6583167.0,15979844316,新宙邦,22.66897883050632,3.556,3.556,33.20558925186783,44.179,-1.82,-0.21,6.849020388378284,11.56321575164727,SZ300037,0.01,254.05,410792913,1.84,11,4733114.0,0.48
化学制品,S2203,123,70523295.0,5.18,-0.29,15.34,-18.66,0.522,43.96,1810719503,118039081,8107.0,False,-2.049664917486959,1472486400000,100,-1976179.0,2961043139,广信材料,-41.02273145450537,2.214,2.214,80.82518214966902,67.024,-1.86,-0.45,4.1905508616768,3.348211585272292,SZ300537,0.01,126.09,193027584,3.89,11,4588220.0,0.7000000000000001
化学制品,S2203,124,4278467.5,2.6,-0.05,2.64,-20.72,0.0,27.44,2108554869,798695026,8227.0,False,-72.69084538620861,1058371200000,100,-724351.0,2108554869,ST柳化,-68.51761325707737,5.5,5.5,,,-1.86,-0.38,11.75430154457394,-143.1341567511263,SH600423,0.01,104.97,798695026,0.2,11,1600450.0,1.89
化学制品,S2203,125,11972157.0,2.89,-0.26,13.57,-7.73,1.179,44.0,528347950,38935000,4292.0,False,5.303535705829865,1511712000000,100,-236906.0,1721761600,润禾材料,-17.24917736515247,3.016,3.016,31.0330302983463,38.515,-1.88,-0.15,2.81713060436197,8.047610424050792,SZ300727,0.01,80.3,126880000,2.26,11,878218.0,0.45
化学制品,S2203,126,7487328.0,2.12,-0.19,9.71,-7.08,1.133,43.97,1303427249,134235556,10345.0,False,13.33710047735552,1429718400000,100,-651923.0,2120062524,清水源,-14.10178467644152,1.403,1.403,14.39686626569432,20.585,-1.92,0.0,1.324432571293428,6.656361498412922,SZ300437,0.01,103.5,218338056,0.5700000000000001,11,766500.0,1.11
化学制品,S2203,127,385825192.24,2.92,-0.24,12.07,-16.59,2.071,31.61,39267715550,3253331860,228266.0,False,7.594163622586647,1059667200000,100,-51724409.0,39267715550,浙江龙盛,23.6747588985706,1.532,1.532,5.942541972802172,7.954,-1.95,-0.17,1.888390871023568,20.94010206375757,SH600352,0.01,1890.44,3253331860,0.97,11,31691163.0,1.11
化学制品,S2203,128,20445923.72,2.9,-0.13,6.43,-9.31,0.0,114.97,2256458083,350926607,10956.0,False,35.61082284452954,836236800000,100,-1450706.0,2256843883,鲁北化工,12.25999366462849,1.557,1.557,7.556947180277997,14.86,-1.98,-0.16,1.691149848560496,11.06398168942721,SH600727,0.01,184.27,350986607,0.89,11,3135416.0,1.1
化学制品,S2203,129,7691987.0,2.41,-0.1,4.88,-9.46,3.074,62.18,1456542345,298471792,16735.0,False,2.360110992891173,1267545600000,100,-1339750.0,1910581488,同德化工,-32.38456806449091,1.677,1.677,10.88461822453751,13.083,-2.01,-0.81,2.290218103094025,13.79672206500658,SZ002360,0.01,-9.67,391512600,0.52,11,1566400.0,1.2
化学制品,S2203,130,284520461.69,3.55,-1.69,82.3,19.92,0.79,157.04,25504680046,309898907,35940.0,False,31.1602165674352,1019664000000,100,-364338.0,25504680046,扬农化工,26.87478969183623,4.624,4.624,20.50616284043497,21.771,-2.01,-0.18,2.478893209945268,22.3609445754236,SH600486,0.01,1519.35,309898907,1.11,11,3439449.0,1.42
化学制品,S2203,131,69750123.66,2.79,-0.21,9.84,-7.52,2.134,60.0,12096860905,1229355783,21791.0,False,-11.92286220019397,757526400000,100,-5378793.0,12096860905,新奥股份,-28.97534692937456,1.281,1.281,10.33914686838159,13.131,-2.09,0.0,1.00861496279236,10.12442863563483,SH600803,0.01,712.48,1229355783,0.5700000000000001,11,7059587.0,0.58
化学制品,S2203,132,268882.0,2.11,-0.08,3.72,-24.08,0.0,0.0,621423549,167049341,1800.0,False,4.957772358025636,863625600000,100,0.0,9101179325,安道麦B,,0.371,0.371,5.205841069106879,,-2.11,0.27,0.330258660446319,-0.475698209889464,SZ200553,0.01,60.7,2446553582,0.04,11,72100.0,0.33
化学制品,S2203,133,20917179.0,12.74,-0.15,6.76,-8.53,0.74,44.02,1622400000,240000000,9034.0,False,-2.705020282636383,1426694400000,100,560837.0,1622400000,世龙实业,-6.026693640346536,1.473,1.473,28.33216669181446,,-2.17,-0.59,0.9852014786402,-3.8528939683363,SZ002748,0.01,-23.08,240000000,1.26,11,3014900.0,2.9
化学制品,S2203,134,26183845.0,3.36,-0.24,10.76,-10.77,2.788,43.95,958091920,89042000,6623.0,False,16.14682999188939,1503590400000,100,-2112214.0,4386055760,川恒股份,88.33766116501035,2.169,2.169,17.7156654348916,21.874,-2.18,-0.37,2.479715983658134,10.17859165543687,SZ002895,0.01,34.01,407626000,2.72,11,2421100.0,1.01
化学制品,S2203,135,313551689.0,5.37,-0.37,16.39,-1.68,0.366,43.99,4922090390,300310579,22912.0,False,9.34518255722303,1427126400000,100,2273252.0,8445003029,强力新材,-2.090287876798269,4.967,4.967,42.05764592292562,58.795,-2.21,-0.36,9.841417882841263,8.725775742605498,SZ300429,0.01,368.55,515253388,6.32,11,18980140.0,0.56
化学制品,S2203,136,80227944.0,3.25,-0.58,25.24,-30.85,0.99,44.03,2902604367,115000173,28821.0,False,6.343892334150381,1435766400000,100,-5162382.0,5291110670,蓝晓科技,8.335119341643349,3.994,3.994,,23.878,-2.25,-0.12,5.904707451407081,18.949888171692,SZ300487,0.01,259.22,209631960,2.73,11,3134581.0,0.78
化学制品,S2203,137,24258091.0,2.29,-0.08,3.42,-18.73,2.339,36.08,2215838376,647905958,14227.0,False,-7.59511197121977,1271779200000,100,-1255498.0,3182307510,安诺其,25.62707089921288,1.829,1.829,33.21575763267253,19.597,-2.29,0.0,2.88422780879498,9.55790723911885,SZ300067,0.01,0.17,930499272,1.09,11,7050448.0,0.86
化学制品,S2203,138,133517629.75,3.25,-0.16,6.61,-9.2,1.846,0.0,17845321595,2699746081,41301.0,False,-0.03743043747123,898790400000,100,-19752313.0,17845321595,巨化股份,-68.3496958995181,1.415,1.415,14.25802165423649,33.221,-2.36,-0.3,1.177243097133466,4.168813604139171,SH600160,0.01,530.36,2699746081,0.74,11,20026419.0,0.52
化学制品,S2203,139,71966164.0,2.56,-0.12,4.96,0.4,4.435,100.73,8971674933,1808805430,22521.0,False,0.333278623171895,1088092800000,100,-8829131.0,9820399187,华邦健康,0.5258229789856901,1.027,1.027,4.598229826865848,16.285,-2.36,0.2,0.992670098082944,6.451478972811412,SZ002004,0.01,351.61,1979919191,0.8,11,14384068.0,1.54
化学制品,S2203,140,19610667.0,3.54,-0.15,6.07,1.17,5.881,-9.91,4105212025,676311701,16195.0,False,-17.62905848320805,1274284800000,100,720402.0,4129481700,奥克股份,-30.7550507844343,1.275,1.275,5.343085696515984,13.733,-2.41,0.17,0.740770025489203,9.420181163702427,SZ300082,0.01,-47.43,680310000,0.47,11,3206600.0,1.18
化学制品,S2203,141,22084636.0,3.27,-0.23,9.25,-21.34,1.081,44.0,2970310429,321114641,107149.0,False,-12.57063006146301,1449590400000,100,-1741035.0,3493544311,凯龙股份,,2.046,2.046,15.91282352499916,144.971,-2.43,-0.43,2.049497211906217,1.48734173023119,SZ002783,0.01,2.13,377680466,0.74,11,2378755.0,0.79
化学制品,S2203,142,50062478.0,4.3,-0.34,13.6,10.21,1.838,43.98,3232022578,237648719,8952.0,False,13.71700245370118,1426780800000,100,-5069334.0,5064760537,国光股份,7.775902490049337,5.018,5.018,21.92266059889452,24.299,-2.44,-0.9500000000000001,4.935179707965253,19.24723474074965,SZ002749,0.01,108.32,372408863,1.54,11,3653910.0,0.8200000000000001
化学制品,S2203,143,73804860.0,3.16,-0.21,8.33,5.44,2.401,0.0,9775213383,1173495004,17160.0,False,-2.584619221385231,923500800000,100,-6569043.0,10866728986,新洋丰,-18.41177068904553,1.627,1.627,5.49007265243138,21.538,-2.46,-0.12,1.207621095765562,7.64811559820437,SZ000902,0.01,294.9,1304529290,0.75,11,8769685.0,0.9400000000000001
化学制品,S2203,144,358441342.0,6.46,-0.31,12.22,23.43,0.16,8.12,8669242103,709430614,49217.0,False,-10.96127991131817,1265817600000,100,4481832.0,11993542027,鼎龙股份,-69.87669285098752,3.166,3.166,60.81474313481626,,-2.47,-0.41,10.33113594160233,-0.130952668362034,SZ300054,0.01,393.28,981468251,4.08,11,28913572.0,0.78
化学制品,S2203,145,33092620.42,2.78,-0.17,6.66,-7.76,0.0,85.25,2175509759,326653117,6677.0,False,16.99421276124891,838915200000,100,-1297897.0,2365783169,湖南海利,69.92300602836256,1.914,1.914,7.481134781052099,17.864,-2.49,-0.15,1.124473266403424,11.33690661476565,SH600731,0.01,264.65,355222698,1.5,11,4912286.0,0.86
化学制品,S2203,146,94890990.0,4.05,-0.73,28.18,-23.24,0.681,44.02,5072400000,180000000,7911.0,False,33.51928350874647,1484755200000,100,-3586906.0,5777193636,利安隆,33.75847265696685,2.923,2.923,29.31948450787504,21.205,-2.53,0.04,2.710153174246413,17.5747693700263,SZ300596,0.01,215.81,205010420,1.85,11,3330438.0,1.13
化学制品,S2203,147,33621280.0,3.47,-0.58,21.92,-10.63,3.193,43.99,1174034827,53559983,4260.0,False,20.24045641766124,1502121600000,100,-1190230.0,2431563220,双一科技,22.16205087638576,2.264,2.264,57.79250728370169,14.868,-2.58,-0.14,2.810642269610991,16.16594040887074,SZ300690,0.01,-2.34,110928979,2.85,11,1523940.0,0.89
化学制品,S2203,148,78959455.45,3.78,-0.31,11.59,4.79,2.235,142.12,31083235754,2681901273,24684.0,False,3.779298859517488,956160000000,100,-3037994.0,31083235754,安迪苏,-9.271874713687357,2.208,2.208,10.66949249239782,31.36,-2.61,-0.34,2.761763078228841,7.170152090852651,SH600299,0.01,95.82,2681901273,0.25,11,6709766.0,0.89
化学制品,S2203,149,75246815.0,7.52,-0.9400000000000001,34.96,56.63,0.515,43.97,2411540800,68980000,5219.0,False,16.31509356002063,1506528000000,100,-2543191.0,6810208000,亚士创能,69.6568773438363,5.187,5.187,119.1924383126212,94.826,-2.62,0.0,2.844958210812183,5.497144840880789,SH603378,0.01,129.73,194800000,3.08,11,2122200.0,1.12
化学制品,S2203,150,90098747.0,3.79,-0.28,10.28,-2.56,0.973,17.42,3832871426,372847415,12300.0,False,-10.98951057256279,1322150400000,100,-1476620.0,4345150400,赞宇科技,73.86238416624987,1.637,1.637,,10.494,-2.65,-0.19,0.7076933144775831,16.66394293822249,SZ002637,0.01,6.91,422680000,2.32,11,8650906.0,1.03
化学制品,S2203,151,9693958.0,3.8,-0.07,2.56,-12.93,0.0,,1404825600,548760000,9104.0,False,-12.74463513538409,862156800000,100,-376142.0,1404825600,ST南风,31.16802852949607,2.977,2.977,68.1013998567434,42.432,-2.66,0.0,1.151220044052416,7.7059240266332,SZ000737,0.01,,548760000,0.6900000000000001,11,3778015.0,1.26
化学制品,S2203,152,24521127.8,4.09,-0.47,16.91,-33.56,0.887,44.0,1042622981,61657184,3854.0,False,15.32159450479858,1553529600000,100,-1736697.0,2817064024,永冠新材,7.880025424184067,2.037,2.037,16.35605410659506,20.091,-2.7,-0.06,1.311682777302413,10.51883676461958,SH603681,0.01,42.34,166591604,2.34,11,1439992.0,1.06
化学制品,S2203,153,102336158.0,5.61,-0.38,13.69,-3.11,0.0,38.85,7148062936,522137541,21733.0,False,9.17405171598551,1215446400000,100,-2937200.0,7178722567,利尔化学,-3.68921090203097,2.215,2.215,15.82245350585044,22.275,-2.7,0.0,1.739522418238669,9.8159153192098,SZ002258,0.01,99.59,524377105,1.43,11,7458113.0,1.03
化学制品,S2203,154,59818509.0,3.6,-0.13,4.59,-28.62,2.179,85.02,4305416007,937999130,16445.0,False,-3.140323429516811,1222272000000,100,-5154950.0,4371353725,华昌化工,-14.85599076615243,1.594,1.594,16.72633743384758,29.104,-2.75,0.0,0.7353828189297521,5.499766486575299,SZ002274,0.01,-16.83,952364646,1.38,11,12946276.0,1.09
化学制品,S2203,155,90320035.74,5.02,-0.54,18.98,-1.71,0.927,323.86,5640728682,297193292,12777.0,False,7.749959029028175,979142400000,100,-2520295.0,17017935990,昊华科技,18.29321861110886,2.812,2.812,25.89166391452202,32.255,-2.77,-0.47,3.63506025106329,9.583603646142556,SH600378,0.01,146.2,896624657,1.59,11,4735731.0,0.67
化学制品,S2203,156,71158525.0,6.17,-0.45,15.6,2.83,0.641,44.03,659583522,42280995,4752.0,False,-12.60597046021377,1513526400000,100,-2863204.0,1905317622,名臣健康,-30.52336205521781,3.333,3.333,31.38686309827538,92.722,-2.8,0.19,3.82358538441552,3.634094629798049,SZ002919,0.01,42.5,122135745,10.8,11,4565062.0,0.58
化学制品,S2203,157,27272627.0,3.02,-0.39,13.54,-8.27,3.693,44.02,2768659200,204480000,9469.0,False,7.509851324328376,1431878400000,100,-2085696.0,2768659200,醋化股份,16.72639836420373,1.701,1.701,8.897891887738313,12.081,-2.8,-0.44,1.252042715854706,14.62681984730134,SH603968,0.01,3.41,204480000,0.97,11,1989100.0,1.11
化学制品,S2203,158,62111146.0,3.47,-0.47,16.25,-8.2,1.231,44.03,4137453938,254612550,26385.0,False,4.302037952071802,1435593600000,100,-2055093.0,4177216875,濮阳惠成,31.6807444076723,4.643,4.643,32.85516191340401,27.833,-2.81,-0.06,6.306233891195989,17.71988242014721,SZ300481,0.01,325.91,257059500,1.49,11,3793805.0,0.84
化学制品,S2203,159,75812435.0,2.65,-0.47,16.14,16.62,1.859,43.97,3978669528,246509884,12438.0,False,88.05148176864644,1422288000000,100,-4406952.0,4625039180,利民股份,59.31464017268564,2.713,2.713,18.64581697630717,12.115,-2.83,-0.12,1.229626146381673,18.55037117052628,SZ002734,0.01,200.58,286557570,1.89,11,4651435.0,0.93
化学制品,S2203,160,29356432.0,4.77,-0.43,14.26,-13.05,0.7010000000000001,43.99,772549760,54176000,6840.0,False,3.342438712552109,1512662400000,100,-2360783.0,2579576960,金奥博,0.9885932748654681,5.381,5.381,89.99961164730001,41.842,-2.93,0.14,5.666697719880769,8.936366058069567,SZ002917,0.01,64.96,180896000,3.77,11,2042200.0,1.14
化学制品,S2203,161,106013522.0,3.51,-0.27,8.84,-21.07,3.959,-5.13,8285793986,937307012,57218.0,False,-11.96325273997024,1278345600000,100,-20770364.0,10170420000,闰土股份,9.036516076290546,1.129,1.129,5.099206487220293,7.59,-2.96,0.0,1.737143245776511,15.55088638860416,SZ002440,0.01,51.66,1150500000,1.26,11,11848204.0,1.3
化学制品,S2203,162,50099839.0,5.24,-0.17,5.56,-12.85,0.0,33.0,3402434355,611948625,15718.0,False,-0.201655534515687,1284480000000,100,-4273427.0,3402720000,宝莫股份,153.4648059226162,4.18,4.18,39.04023823529333,36.621,-2.97,-0.36,8.221493687851996,12.09596820488721,SZ002476,0.01,-16.93,612000000,1.45,11,8885605.0,1.39
化学制品,S2203,163,49070556.0,6.73,-0.53,17.31,-30.57,0.0,43.96,3617409180,208978000,11322.0,False,12.26048643672575,1489939200000,100,-3321063.0,3653881350,碳元科技,,4.181,4.181,1545.541395288765,,-2.97,-0.6900000000000001,6.366799993561607,-5.195798145451777,SH603133,0.01,54.5,211085000,1.35,11,2820900.0,0.85
化学制品,S2203,164,78000244.95,3.63,-0.74,23.75,-32.18,0.0,43.93,4813650000,202680000,31788.0,False,-9.352989008001133,1432828800000,100,-6257663.0,4813650000,石大胜华,,2.69,2.69,,30.865,-3.02,-0.13,1.099873948685917,8.801007174928333,SH603026,0.01,223.89,202680000,1.61,11,3258881.0,0.79
化学制品,S2203,165,58021758.88,2.89,-0.48,15.44,3.0,0.0,44.01,7174645844,464679135,9702.0,False,7.127999188632672,1431446400000,100,-3479135.0,7174645844,广信股份,8.473245660642359,1.379,1.379,9.687686981064864,14.777,-3.02,-0.45,2.355649296091072,9.72434020470093,SH603599,0.01,64.68,464679135,0.8,11,3713022.0,0.8300000000000001
化学制品,S2203,166,119031644.0,5.66,-0.76,24.34,44.19,1.233,44.01,3206235180,131727000,9515.0,False,21.43783782296702,1510243200000,100,-8038885.0,7560247400,苏博特,38.8994413764899,3.097,3.097,17.50683568635409,21.303,-3.03,0.12,2.315971631990646,14.99135538656608,SH603916,0.01,131.8,310610000,3.68,11,4842300.0,0.92
化学制品,S2203,167,34241154.94,4.28,-0.2,6.34,-10.07,0.394,132.88,5089740284,802798152,24532.0,False,-3.447416120523283,1040227200000,100,-5907061.0,5089740284,时代新材,-41.36611660768161,1.132,1.132,2.976832094578934,169.561,-3.06,0.0,0.461727520491396,0.652681552916742,SH600458,0.01,247.91,802798152,0.66,11,5336152.0,1.18
化学制品,S2203,168,664885727.62,4.4,-1.41,44.7,-18.1,2.908,174.82,63641911974,1423756420,237031.0,False,7.204981149471945,978624000000,100,-35232160.0,140346674182,万华化学,-23.47665731385724,3.211,3.211,5.776180767694972,16.111,-3.06,-0.09,2.081006851419308,20.57375888688678,SH600309,0.01,5961.02,3139746626,1.04,11,14779917.0,0.88
化学制品,S2203,169,38436378.0,6.34,-0.32,9.77,0.41,1.535,43.99,2696449119,275992745,6031.0,False,3.288957882775789,1481212800000,100,-1600514.0,2696520000,高争民爆,-24.82318042052691,3.592,3.592,163.6442570332985,165.761,-3.17,-0.2,7.088007907070103,2.102360367121204,SZ002827,0.01,58.1,276000000,1.39,11,3829931.0,0.48
化学制品,S2203,170,42104598.0,2.86,-0.28,8.45,11.37,0.592,247.77,1808379092,214009360,12864.0,False,-5.743059643828441,1180454400000,100,-970287.0,1816919000,安纳达,-15.34127605670991,2.538,2.538,18.75936996157724,37.537,-3.21,-0.12,1.788209115039146,6.833961326245774,SZ002136,0.01,-22.35,215020000,2.3,11,4925139.0,0.72
化学制品,S2203,171,92604359.5,4.73,-0.43,12.88,13.88,1.165,44.02,4432267197,344120124,12497.0,False,2.906217542175215,1412870400000,100,-7814782.0,4466672253,万盛股份,33.52889210148686,3.529,3.529,19.36342299655206,25.683,-3.23,-0.08,2.412327660107578,14.31811332644089,SH603010,0.01,190.0,346791324,2.08,11,7174305.0,0.6900000000000001
化学制品,S2203,172,319681740.0,6.22,-0.48,14.3,41.03,1.259,27.45,4611522244,322484073,19583.0,False,13.73411610487609,1262880000000,100,-1548015.120000001,6087687492,回天新材,15.88053732877386,3.514,3.514,55.98795190656558,37.445,-3.25,0.35,3.104416729806911,9.200847356605864,SZ300041,0.01,81.1,425712412,6.89,11,22228686.0,0.9400000000000001
化学制品,S2203,173,26526692.0,3.28,-0.36,10.6,-39.08,0.236,43.95,1884530540,177785900,12991.0,False,-18.56306446136705,1429718400000,100,1584816.0,1952520000,乐凯新材,-28.47929035385451,2.782,2.782,20.42574108872174,21.67,-3.28,-0.28,8.057033465884757,13.34128102506734,SZ300446,0.01,214.02,184200000,1.39,11,2469400.0,1.01
